Date,Open,High,Low,Close,Adj Close,Volume
10/6/14,17010.33984,17099.39063,16930.38086,16991.91016,16991.91016,655450000
10/7/14,16988.25,16988.25,16715.78906,16719.39063,16719.39063,79420000
10/8/14,16718.65039,17006.91016,16663.25977,16994.2207,16994.2207,106930000
10/9/14,16989.36914,16989.36914,16649.03906,16659.25,16659.25,93210000
10/10/14,16654.88086,16757.59961,16543.91016,16544.09961,16544.09961,136370000
10/13/14,16535.42969,16602.41016,16310.46973,16321.07031,16321.07031,107830000
10/14/14,16321.90039,16463.66992,16273.63965,16315.19043,16315.19043,110410000
10/15/14,16313.29981,16313.29981,15855.12012,16141.74023,16141.74023,160380000
10/16/14,16137.13965,16211.12012,15935.21973,16117.24023,16117.24023,131670000
10/17/14,16118.38965,16427.38086,16118.38965,16380.41016,16380.41016,137910000
10/20/14,16373.15039,16401.63086,16260.54004,16399.66992,16399.66992,94320000
10/21/14,16406.0293,16620.7793,16405.76953,16614.81055,16614.81055,105110000
10/22/14,16615.25977,16653.89063,16459.84961,16461.32031,16461.32031,92050000
10/23/14,16468.07031,16767.51953,16468.07031,16677.90039,16677.90039,99420000
10/24/14,16677.03906,16811.71094,16649.7207,16805.41016,16805.41016,90400000
10/27/14,16796.09961,16836.98047,16729.83008,16817.93945,16817.93945,72580000
10/28/14,16825.18945,17006.44922,16825.18945,17005.75,17005.75,83870000
10/29/14,17005.07031,17065.5,16895.38086,16974.31055,16974.31055,76450000
10/30/14,16968.14063,17223.96094,16920.75977,17195.41992,17195.41992,80180000
10/31/14,17208.7793,17395.53906,17208.7793,17390.51953,17390.51953,121610000
11/3/14,17390.90039,17410.65039,17339.84961,17366.24023,17366.24023,80030000
11/4/14,17368.81055,17397.23047,17278.35938,17383.83984,17383.83984,81390000
11/5/14,17385.75977,17486.58984,17385.75977,17484.5293,17484.5293,76030000
11/6/14,17491.66016,17560.31055,17440.34961,17554.4707,17554.4707,70670000
11/7/14,17558.58008,17575.33008,17493.36914,17573.92969,17573.92969,82860000
11/10/14,17568.98047,17621.86914,17547.50977,17613.74023,17613.74023,71430000
11/11/14,17615.64063,17638.21094,17584.93945,17614.90039,17614.90039,52880000
11/12/14,17604.75,17626.71094,17536.16992,17612.19922,17612.19922,75980000
11/13/14,17618.68945,17705.48047,17583.88086,17652.78906,17652.78906,80540000
11/14/14,17653.10938,17664.15039,17613.19922,17634.74023,17634.74023,72850000
11/17/14,17631.84961,17675.07031,17606.81055,17647.75,17647.75,70330000
11/18/14,17643.08984,17735.71094,17642.0293,17687.82031,17687.82031,87420000
11/19/14,17685.50977,17712.25977,17624.5,17685.73047,17685.73047,73780000
11/20/14,17677.32031,17720.43945,17603.89063,17719,17719,77740000
11/21/14,17721.01953,17894.83008,17721.01953,17810.06055,17810.06055,140940000
11/24/14,17812.63086,17855.26953,17793.18945,17817.90039,17817.90039,85510000
11/25/14,17819.05078,17854.73047,17790.89063,17814.93945,17814.93945,88190000
11/26/14,17812.25,17833.75977,17791.16016,17827.75,17827.75,67450000
11/28/14,17830.55078,17893.41992,17807.7793,17828.24023,17828.24023,80470000
12/1/14,17827.26953,17827.26953,17726.55078,17776.80078,17776.80078,86390000
12/2/14,17778.84961,17897.05078,17778.84961,17879.55078,17879.55078,81970000
