Date,Open,High,Low,Close,Adj Close,Volume
7/17/14,353.440002,356.959991,351.380005,352.450012,352.450012,3636000
7/18/14,354.399994,359.679993,352.079987,358.660004,358.660004,3407400
7/21/14,358.100006,361.709991,356.720001,359.76001,359.76001,2278400
7/22/14,355.25,362.929993,355.25,360.839996,360.839996,2888900
7/23/14,359.049988,360.630005,356.619995,358.140015,358.140015,2687300
7/24/14,359.980011,364.850006,358.519989,358.609985,358.609985,7088700
7/25/14,317.299988,324.869995,314.76001,324.01001,324.01001,17846500
7/28/14,324.25,324.820007,316.5,320.410004,320.410004,5932000
7/29/14,321.980011,322.899994,319.5,320,320,2883800
7/30/14,321.450012,322.730011,318.5,322.51001,322.51001,3969000
7/31/14,320.01001,320.679993,311.859985,312.98999,312.98999,5192000
8/1/14,313.690002,315.829987,304.589996,307.059998,307.059998,7441500
8/4/14,308.839996,316.179993,308.5,313.649994,313.649994,4200900
8/5/14,313.299988,314.549988,310.059998,312.320007,312.320007,2852100
8/6/14,310.829987,315.779999,310.200012,313.890015,313.890015,2296900
8/7/14,315.209991,315.880005,309.649994,311.450012,311.450012,2935600
8/8/14,311.940002,317.320007,310.660004,316.799988,316.799988,2705900
8/11/14,318.480011,320.380005,316.880005,318.329987,318.329987,2468600
8/12/14,318.890015,321.309998,316.950012,319.320007,319.320007,1915800
8/13/14,327.600006,331.720001,326.140015,326.279999,326.279999,4939100
8/14/14,327.799988,334.089996,326.709991,333.209991,333.209991,3420400
8/15/14,334,335,328.320007,333.630005,333.630005,3896700
8/18/14,335.480011,337.799988,333.769989,334.529999,334.529999,2485400
8/19/14,334.869995,335.809998,333.01001,335.130005,335.130005,1713800
8/20/14,334.679993,337.160004,334.019989,335.779999,335.779999,1810500
8/21/14,336.480011,336.579987,332.230011,332.910004,332.910004,1971100
8/22/14,332.98999,334.079987,330.799988,331.589996,331.589996,2211200
8/25/14,333.209991,336.769989,332.709991,334.019989,334.019989,1957700
8/26/14,337,344.359985,334.549988,341.829987,341.829987,3654700
8/27/14,342.089996,346.670013,341.339996,343.179993,343.179993,2961600
8/28/14,340,341.790009,338.799988,340.019989,340.019989,2252700
8/29/14,341.76001,341.820007,337.679993,339.040009,339.040009,1939500
9/2/14,339.980011,342.5,337.160004,342.380005,342.380005,2326000
9/3/14,342.540009,343.269989,337.549988,339,339,1993700
9/4/14,343.690002,349.380005,343.579987,345.950012,345.950012,3965600
9/5/14,346.299988,346.829987,342.5,346.380005,346.380005,2107000
9/8/14,344.540009,345.809998,339.040009,342.339996,342.339996,2955300
9/9/14,341.609985,341.76001,329.179993,329.75,329.75,4646800
9/10/14,334.299988,334.980011,328.820007,331.329987,331.329987,3797400
9/11/14,329.940002,333.01001,326.390015,330.519989,330.519989,2720200
9/12/14,329.559998,332.890015,328.790009,331.190002,331.190002,3429300
9/15/14,330.910004,331.329987,319,323.890015,323.890015,4000400
9/16/14,321.070007,329.480011,320.100006,327.76001,327.76001,3259900
9/17/14,327.76001,328,321.519989,324,324,4136000
9/18/14,325.440002,327.100006,323.709991,325,325,2576900
9/19/14,327.600006,332.76001,325.570007,331.320007,331.320007,6886200
9/22/14,328.48999,329.48999,321.059998,324.5,324.5,3109700
9/23/14,322.459991,327.600006,321.25,323.630005,323.630005,2352600
9/24/14,324.170013,329.440002,319.559998,328.209991,328.209991,2642200
9/25/14,327.98999,328.540009,321.399994,321.929993,321.929993,2928800
9/26/14,320.600006,323.5,317.640015,323.209991,323.209991,3638000
9/29/14,320.5,323.75,319,321.820007,321.820007,1924600
9/30/14,321.359985,323.429993,318.51001,322.440002,322.440002,2636200
10/1/14,322.040009,322.170013,315.549988,317.459991,317.459991,3089100
10/2/14,316.920013,318.529999,311.309998,318.410004,318.410004,3553900
10/3/14,320.359985,325.160004,319.529999,322.73999,322.73999,3037400
10/6/14,323.5,324.130005,319.600006,322.200012,322.200012,2290300
10/7/14,319.429993,322,316.670013,316.980011,316.980011,2365400
10/8/14,316.579987,324.109985,314.140015,322.700012,322.700012,3452800
10/9/14,321.48999,322.269989,314.519989,315.369995,315.369995,3587900
10/10/14,314.019989,317.769989,311.380005,311.390015,311.390015,3681900
10/13/14,309.869995,313.200012,303.470001,306.450012,306.450012,4363900
10/14/14,308,312.23999,305.75,308.309998,308.309998,3385800
10/15/14,304.350006,307.899994,299.100006,305.970001,305.970001,5343900
10/16/14,293.829987,306.820007,293.829987,302.859985,302.859985,4731300
10/17/14,307.149994,309.200012,302.720001,303.640015,303.640015,4405100
10/20/14,302.950012,306.529999,302.019989,306.209991,306.209991,3234500
10/21/14,309.899994,315.640015,307.070007,315.329987,315.329987,3559300
10/22/14,315.429993,318.980011,312.640015,312.970001,312.970001,3125900
10/23/14,313.399994,316.799988,311.399994,313.179993,313.179993,9038200
10/24/14,284.399994,293.809998,284,287.059998,287.059998,19801100
10/27/14,285.700012,290.420013,285.019989,289.970001,289.970001,5950600
10/28/14,289.76001,298,289.76001,295.589996,295.589996,5572600
10/29/14,299.109985,299.609985,293.070007,294.119995,294.119995,4881900
10/30/14,293.980011,299.73999,292.359985,299.070007,299.070007,4055200
10/31/14,305.149994,305.720001,301.5,305.459991,305.459991,4550700
11/3/14,306.23999,308.01001,303.23999,305.720001,305.720001,3242500
11/4/14,303.98999,304.25,300.170013,302.809998,302.809998,3427400
11/5/14,303.01001,304,294.160004,296.519989,296.519989,4674500
11/6/14,296.690002,297,292.290009,296.640015,296.640015,3758100
11/7/14,297.820007,299.98999,296.290009,299.859985,299.859985,2647400
11/10/14,300,305.799988,300,305.109985,305.109985,2809100
11/11/14,305.940002,312.380005,303.649994,312.01001,312.01001,3803600
11/12/14,310.75,312.579987,308.790009,311.51001,311.51001,2183000
11/13/14,312,317.890015,311.51001,316.480011,316.480011,3686400
11/14/14,317.119995,332.880005,316.399994,327.820007,327.820007,8877800
11/17/14,326.440002,328,318.029999,323.049988,323.049988,4784900
11/18/14,323.98999,329.559998,323.25,324.929993,324.929993,3549500
11/19/14,327.25,328.399994,324.019989,326.540009,326.540009,3281600
11/20/14,324,332.670013,323.329987,330.540009,330.540009,3436700
11/21/14,335.420013,338.329987,331.470001,332.630005,332.630005,4466600
11/24/14,334.779999,337.390015,333.600006,335.640015,335.640015,2754200
11/25/14,335.269989,336.329987,331.279999,335.040009,335.040009,2565000
11/26/14,333.779999,334.649994,331.75,333.570007,333.570007,1983600
11/28/14,336.029999,341.26001,336.029999,338.640015,338.640015,3051800
12/1/14,338.119995,340.640015,325.929993,326,326,4944900
12/2/14,327.5,327.929993,323.25,326.309998,326.309998,2790300
12/3/14,325.730011,326.769989,314.359985,316.5,316.5,5681000
12/4/14,315.529999,318.589996,313.470001,316.929993,316.929993,3290300
12/5/14,316.799988,316.929993,310.839996,312.630005,312.630005,3265200
12/8/14,311.570007,316.559998,304.820007,306.640015,306.640015,3639200
12/9/14,302.98999,313.640015,301.140015,312.5,312.5,4049500
12/10/14,312,313.190002,304.679993,305.839996,305.839996,3245900
12/11/14,307.890015,312.640015,306.01001,307.359985,307.359985,3262900
12/12/14,303.98999,310.640015,303.01001,307.320007,307.320007,3153500
12/15/14,308.869995,310.859985,302.149994,306.070007,306.070007,3841600
12/16/14,304.350006,304.48999,295.01001,295.059998,295.059998,6501300
12/17/14,296.369995,299.670013,293.029999,298.880005,298.880005,4433500
12/18/14,304.01001,304.5,293.25,297.730011,297.730011,7738100
12/19/14,296.910004,301.540009,295.519989,299.899994,299.899994,8709100
12/22/14,301.940002,307.359985,301.940002,306.540009,306.540009,4003800
12/23/14,306.980011,307.48999,303.25,306.290009,306.290009,2713700
12/24/14,306.380005,307,302.880005,303.029999,303.029999,1513800
12/26/14,305,310.779999,303.809998,309.089996,309.089996,2893800
12/29/14,307.850006,314.269989,306.579987,312.040009,312.040009,3009000
12/30/14,309.910004,313.940002,309.339996,310.299988,310.299988,2093000
12/31/14,311.549988,312.980011,310.01001,310.350006,310.350006,2048000
1/2/15,312.579987,314.75,306.959991,308.519989,308.519989,2783200
1/5/15,307.01001,308.380005,300.850006,302.190002,302.190002,2774200
1/6/15,302.23999,303,292.380005,295.290009,295.290009,3519000
1/7/15,297.5,301.279999,295.329987,298.420013,298.420013,2640300
1/8/15,300.320007,303.140015,296.109985,300.459991,300.459991,3088400
1/9/15,301.480011,302.869995,296.679993,296.929993,296.929993,2592400
1/12/15,297.559998,298.51001,289.279999,291.410004,291.410004,3421400
1/13/15,297.480011,301.5,293.230011,294.73999,294.73999,4136400
1/14/15,291.929993,295.910004,286.5,293.269989,293.269989,5538700
1/15/15,294,296,286.820007,286.950012,286.950012,4419200
1/16/15,286.279999,290.790009,285.25,290.73999,290.73999,3478200
1/20/15,292.589996,293.359985,286.390015,289.440002,289.440002,3075100
1/21/15,289.640015,306,287.26001,297.25,297.25,10065100
1/22/15,300,312.25,300,310.320007,310.320007,5362600
1/23/15,308.079987,316.929993,307.720001,312.390015,312.390015,4496400
1/26/15,311.820007,313,307.519989,309.660004,309.660004,3169700
1/27/15,306.299988,310.23999,302.630005,306.75,306.75,2920300
1/28/15,309.809998,311.51001,303.799988,303.910004,303.910004,3063800
1/29/15,304.730011,312.799988,299.329987,311.779999,311.779999,8656600
1/30/15,346.320007,359.5,340.73999,354.529999,354.529999,23856100
2/2/15,350.049988,365,350.01001,364.470001,364.470001,10231900
2/3/15,360.290009,367.820007,360.209991,363.549988,363.549988,6212600
2/4/15,358.380005,367.5,358.230011,364.75,364.75,4169900
2/5/15,366,378.799988,365.899994,373.890015,373.890015,7247600
2/6/15,374.869995,375.98999,371.01001,374.279999,374.279999,3892400
2/9/15,371,374.410004,367.200012,370.559998,370.559998,2724600
2/10/15,371.190002,374.299988,368.51001,373,373,2287200
2/11/15,371.230011,377.100006,371.100006,375.140015,375.140015,2786500
2/12/15,375.100006,378.51001,373.149994,377.170013,377.170013,2791100
2/13/15,378.410004,383,377.01001,381.829987,381.829987,3475100
2/17/15,377.720001,379.98999,372.670013,375.429993,375.429993,3673200
2/18/15,373.779999,376.73999,372.850006,373.369995,373.369995,2650600
2/19/15,373.48999,381.880005,373.429993,379,379,2953800
2/20/15,378.619995,383.700012,375.839996,383.660004,383.660004,3258000
2/23/15,383.440002,384.540009,378,380.140015,380.140015,2177000
2/24/15,378.649994,380.480011,376.160004,378.589996,378.589996,1920800
2/25/15,377.269989,387.850006,376.540009,385.369995,385.369995,3174500
2/26/15,384.070007,389.369995,383.279999,384.799988,384.799988,2687100
2/27/15,384,385.98999,379.790009,380.160004,380.160004,2532300
3/2/15,380.850006,385.899994,379.480011,385.660004,385.660004,2139200
3/3/15,383.950012,386.100006,381.600006,384.609985,384.609985,1946500
3/4/15,385.709991,387.899994,382.190002,382.720001,382.720001,2259100
3/5/15,385.609985,388.420013,383.890015,387.829987,387.829987,2693500
3/6/15,385.519989,387,378.880005,380.089996,380.089996,2627000
3/9/15,378.399994,379.329987,375.279999,378.559998,378.559998,2311400
3/10/15,377.450012,377.769989,369.179993,369.51001,369.51001,3121000
3/11/15,370.609985,373.350006,366.26001,366.369995,366.369995,2495100
3/12/15,368.820007,375.5,367.519989,374.23999,374.23999,2810000
3/13/15,371.519989,373.98999,366.679993,370.579987,370.579987,2611700
3/16/15,370.380005,373.940002,366.720001,373.350006,373.350006,2354100
3/17/15,371.109985,374.5,369.640015,371.920013,371.920013,2037000
3/18/15,369.970001,375.98999,366.700012,375.140015,375.140015,2654100
3/19/15,373.869995,377.109985,372.190002,373.23999,373.23999,1915700
3/20/15,376.290009,379.369995,375.920013,378.48999,378.48999,3763600
3/23/15,378.070007,381.769989,374.940002,375.109985,375.109985,2239300
3/24/15,373.98999,375.23999,372.269989,374.089996,374.089996,2228200
3/25/15,375.170013,380.5,370.290009,370.959991,370.959991,3429500
3/26/15,369.589996,371.399994,365.649994,367.350006,367.350006,2930000
3/27/15,367.109985,373.170013,366.570007,370.559998,370.559998,2609800
3/30/15,371.869995,376.119995,371.549988,374.589996,374.589996,1820900
3/31/15,373.23999,377.700012,371.51001,372.100006,372.100006,2506100
4/1/15,372.100006,373.160004,368.339996,370.26001,370.26001,2458100
4/2/15,370.5,373.279999,369,372.25,372.25,1875300
4/6/15,370.100006,380.200012,369.359985,377.040009,377.040009,3050700
4/7/15,376.149994,379.309998,374.029999,374.410004,374.410004,1954900
4/8/15,374.660004,381.579987,374.649994,381.200012,381.200012,2636400
4/9/15,380.660004,384.420013,378.799988,383.540009,383.540009,2392300
4/10/15,384.309998,387.119995,381.320007,382.649994,382.649994,2573500
4/13/15,383.529999,385.279999,380.140015,382.359985,382.359985,1894500
4/14/15,383.51001,387.809998,381.209991,385.109985,385.109985,2583600
4/15/15,384.649994,385.779999,381.640015,383.450012,383.450012,1933200
4/16/15,383.690002,387.450012,383.549988,386.040009,386.040009,2080400
4/17/15,382.630005,383.559998,374.399994,375.559998,375.559998,3839700
4/20/15,378.549988,391.940002,377,389.51001,389.51001,5016100
4/21/15,391.309998,394.600006,386.799988,391.179993,391.179993,4643500
4/22/15,391.910004,394.279999,388,389.799988,389.799988,3474700
4/23/15,390.209991,391.880005,386.149994,389.98999,389.98999,7980000
4/24/15,439,452.649994,439,445.100006,445.100006,17176900
4/27/15,443.859985,446.98999,437.410004,438.559998,438.559998,5430900
4/28/15,438.51001,439,428.040009,429.309998,429.309998,4140500
4/29/15,426.75,434.23999,426.029999,429.369995,429.369995,3621700
4/30/15,427.109985,431.75,419.23999,421.779999,421.779999,3647900
5/1/15,423.820007,425.640015,416,422.869995,422.869995,3565800
5/4/15,424.799988,429.769989,422.420013,423.040009,423.040009,2270400
5/5/15,422.850006,427.51001,421.019989,421.190002,421.190002,2856400
5/6/15,421.429993,422.720001,414.549988,419.100006,419.100006,2552500
5/7/15,424.149994,428.5,422.850006,426.880005,426.880005,2766100
5/8/15,430.75,435.200012,430.170013,433.690002,433.690002,2908800
5/11/15,432.51001,439,431.369995,432.850006,432.850006,2393700
5/12/15,431.079987,433.25,426.709991,431.019989,431.019989,1947800
5/13/15,429.980011,433.529999,425.799988,426.869995,426.869995,1996300
5/14/15,429.450012,433,427.01001,432.279999,432.279999,1888500
5/15/15,428,430.399994,424.299988,426,426,4240300
5/18/15,426,427.269989,421.459991,425.23999,425.23999,2390200
5/19/15,424.869995,428.23999,420.630005,421.709991,421.709991,2464200
5/20/15,420.600006,427.100006,418.359985,423.859985,423.859985,2196200
5/21/15,428,436.899994,428,431.630005,431.630005,4121400
5/22/15,431.549988,432.440002,427.609985,427.630005,427.630005,2020600
5/26/15,426.200012,427,422,425.470001,425.470001,2244200
5/27/15,427.450012,431.850006,425.01001,431.420013,431.420013,2231100
