Date,Open,High,Low,Close,Adj Close,Volume
8/12/14,120.510002,120.940002,120.010002,120.470001,105.836655,2303500
8/13/14,120.669998,122.230003,120.629997,121.980003,107.163246,2641100
8/14/14,122.199997,124.690002,122.160004,124.110001,109.034515,4825100
8/15/14,124.5,124.5,122.150002,123.160004,108.199921,4570000
8/18/14,123.580002,125.239998,123.57,124.980003,109.798828,4196900
8/19/14,125.220001,125.790001,125.110001,125.580002,110.325958,2988300
8/20/14,125.889999,127.709999,125.580002,127.349998,111.880951,4331300
8/21/14,127.540001,127.779999,126.739998,127.5,112.012726,2522300
8/22/14,127.330002,127.800003,126.959999,127.459999,111.9776,2394700
8/25/14,128.080002,128.490005,127.779999,128.330002,112.741928,2307100
8/26/14,128.690002,129.130005,128.309998,128.600006,112.979103,2329000
8/27/14,128.770004,128.990005,127.949997,128.199997,112.627708,3075200
8/28/14,127.339996,127.75,126.720001,127.110001,111.67009,3070300
8/29/14,127.349998,127.349998,126.050003,126.800003,111.397774,3032700
9/2/14,125.620003,126.260002,124.57,125.480003,110.238106,4576000
9/3/14,125.459999,126.239998,125.199997,125.940002,110.642227,3966500
9/4/14,126.379997,126.75,125.260002,125.459999,110.220528,2975300
9/5/14,125.43,125.550003,124.099998,124.690002,109.54406,4913800
9/8/14,125.900002,128.25,125.900002,127.980003,112.434425,6103500
9/9/14,127.809998,128.679993,127.620003,128.210007,112.636482,4866400
9/10/14,128.470001,128.470001,127.480003,128.220001,112.645279,3068200
9/11/14,127.82,127.989998,127.199997,127.639999,112.135735,1988200
9/12/14,127.489998,127.559998,126.610001,126.949997,111.529526,3107300
9/15/14,126.919998,126.949997,125.690002,126.309998,110.967278,3261700
9/16/14,126.199997,127.699997,125.720001,127.32,111.854599,3377500
9/17/14,128.25,128.380005,127.199997,127.760002,112.241165,3135300
9/18/14,128,128.899994,128,128.580002,112.961548,2721800
9/19/14,129.270004,129.699997,128.919998,129.350006,113.638016,5635700
9/22/14,129.369995,129.869995,128.460007,128.610001,112.987892,2890300
9/23/14,128.279999,128.539993,127.029999,127.379997,111.907295,2963100
9/24/14,127.459999,128.800003,127.230003,128.580002,112.961548,2891400
9/25/14,128.309998,128.490005,127.010002,127.139999,111.696472,2913100
9/26/14,127.190002,129,126.959999,128.690002,113.058182,2524100
9/29/14,127.209999,129.529999,127,128.770004,113.128471,3484900
9/30/14,128.570007,129.389999,127.309998,127.379997,111.907295,4000200
10/1/14,127.370003,127.370003,124.309998,124.669998,109.526474,5265200
10/2/14,124.400002,125.550003,123.839996,124.169998,109.087204,3204500
10/3/14,124.660004,126.870003,124.660004,126.360001,111.011192,3075900
10/6/14,127.089996,127.190002,125.379997,126.260002,110.923355,2681000
10/7/14,125.519997,125.519997,123.290001,123.32,108.340462,3554900
