Date,Open,High,Low,Close,Adj Close,Volume
9/15/15,1.84,1.87,1.81,1.86,1.86,6524400
9/16/15,1.87,1.9,1.85,1.89,1.89,4928300
9/17/15,1.9,1.94,1.87,1.89,1.89,5831600
9/18/15,1.87,1.92,1.85,1.87,1.87,11814000
9/21/15,1.87,1.9,1.81,1.81,1.81,5377800
9/22/15,1.8,1.84,1.72,1.73,1.73,9975200
9/23/15,1.76,1.78,1.69,1.7,1.7,9649200
9/24/15,1.68,1.73,1.66,1.72,1.72,11247700
9/25/15,1.75,1.75,1.68,1.71,1.71,5644600
9/28/15,1.69,1.7,1.66,1.66,1.66,5693100
9/29/15,1.67,1.69,1.65,1.67,1.67,7005300
9/30/15,1.7,1.72,1.68,1.72,1.72,5739500
10/1/15,1.77,1.77,1.72,1.74,1.74,5531700
10/2/15,1.76,1.83,1.72,1.83,1.83,7146100
10/5/15,1.82,1.87,1.77,1.8,1.8,7595600
10/6/15,1.8,1.86,1.8,1.83,1.83,8558400
10/7/15,1.82,1.87,1.82,1.86,1.86,7859200
10/8/15,1.87,1.95,1.85,1.93,1.93,9198700
10/9/15,1.92,1.96,1.89,1.96,1.96,8629100
10/12/15,1.96,1.96,1.85,1.87,1.87,7686600
10/13/15,1.87,1.94,1.86,1.92,1.92,6698400
10/14/15,1.92,1.96,1.92,1.95,1.95,10184300
10/15/15,1.97,2.06,1.95,1.97,1.97,27327100
10/16/15,2,2,1.89,1.94,1.94,21544900
10/19/15,1.91,2.01,1.91,2.01,2.01,10670800
10/20/15,2,2.03,1.97,2.02,2.02,5584200
10/21/15,2.02,2.12,2.01,2.1,2.1,14944100
10/22/15,2.1,2.16,2.09,2.14,2.14,8208400
10/23/15,2.1,2.21,2.1,2.21,2.21,9564200
10/26/15,2.21,2.21,2.12,2.15,2.15,6313500
10/27/15,2.12,2.16,2.1,2.15,2.15,5755600
10/28/15,2.14,2.2,2.12,2.18,2.18,6950600
10/29/15,2.15,2.18,2.11,2.13,2.13,4500400
10/30/15,2.14,2.15,2.12,2.12,2.12,4897100
11/2/15,2.13,2.19,2.11,2.19,2.19,5858700
11/3/15,2.16,2.29,2.16,2.28,2.28,8705800
11/4/15,2.27,2.3,2.18,2.2,2.2,8205300
11/5/15,2.21,2.24,2.17,2.2,2.2,4302200
11/6/15,2.19,2.21,2.13,2.15,2.15,8997100
11/9/15,2.15,2.18,2.1,2.11,2.11,6231200
11/10/15,2.09,2.1,2.02,2.02,2.02,6162200
11/11/15,2.02,2.09,2.02,2.07,2.07,3532100
11/12/15,2.05,2.07,2,2,2,3576800
11/13/15,1.99,2.04,1.94,1.99,1.99,5920200
11/16/15,1.99,2.02,1.95,1.99,1.99,4149700
11/17/15,2.01,2.04,1.97,1.98,1.98,5825100
11/18/15,1.99,2.15,1.98,2.12,2.12,9384700
11/19/15,2.1,2.16,2.09,2.14,2.14,4704300
11/20/15,2.14,2.25,2.13,2.22,2.22,10727100
11/23/15,2.22,2.24,2.18,2.22,2.22,4863200
11/24/15,2.2,2.4,2.17,2.34,2.34,15859700
11/25/15,2.36,2.4,2.31,2.38,2.38,6914800
11/27/15,2.37,2.38,2.32,2.33,2.33,2606600
11/30/15,2.34,2.37,2.25,2.36,2.36,9924400
12/1/15,2.36,2.37,2.31,2.34,2.34,5646400
12/2/15,2.31,2.34,2.23,2.27,2.27,7501700
12/3/15,2.25,2.31,2.2,2.23,2.23,7059900
12/4/15,2.23,2.29,2.21,2.28,2.28,4572600
12/7/15,2.26,2.36,2.21,2.36,2.36,8479600
12/8/15,2.34,2.4,2.25,2.39,2.39,9055500
12/9/15,2.37,2.4,2.32,2.35,2.35,8710000
12/10/15,2.36,2.5,2.33,2.45,2.45,13069400
12/11/15,2.41,2.47,2.36,2.36,2.36,11890000
